lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.7140662670135498,0.8733868598937988,-1.6391270207805064e-07,0.6618798971176147,0.8244858384132385,-0.03075043484568596,0.6181132197380066,0.7545326948165894,-0.054967574775218964,0.5925686359405518,0.6966721415519714,-0.08010527491569519,0.6107205152511597,0.6593241691589355,-0.10425899922847748,0.6435363292694092,0.5482954978942871,-0.040009286254644394,0.6378229260444641,0.39807164669036865,-0.07837952673435211,0.6385981440544128,0.3033839464187622,-0.10058165341615677,0.6435588002204895,0.2208745777606964,-0.11517322063446045,0.6941704750061035,0.5521204471588135,-0.04474429413676262,0.6644625663757324,0.5419051647186279,-0.10479582846164703,0.6430131793022156,0.6601579189300537,-0.11747866123914719,0.6369298100471497,0.7415893077850342,-0.11133678257465363,0.7359521389007568,0.5883549451828003,-0.05307649448513985,0.6970994472503662,0.6468051671981812,-0.10423179715871811,0.6723383069038391,0.7460839748382568,-0.09694354236125946,0.6612818241119385,0.8005422353744507,-0.07787834852933884,0.7661718130111694,0.6447291374206543,-0.06476340442895889,0.7336089015007019,0.7049825191497803,-0.09330210834741592,0.706712007522583,0.7760047316551208,-0.08583012223243713,0.6915780305862427,0.8122919797897339,-0.07128552347421646,señalar
0.7125380635261536,0.8788052797317505,-1.5167425715389982e-07,0.6591403484344482,0.8255405426025391,-0.03048020973801613,0.6138852834701538,0.753296971321106,-0.0546032078564167,0.5870583653450012,0.6928341388702393,-0.07958681881427765,0.6057287454605103,0.669950544834137,-0.10371265560388565,0.639314591884613,0.5568864941596985,-0.04023388400673866,0.6324002146720886,0.4060232639312744,-0.07747814804315567,0.631680965423584,0.3123103082180023,-0.09874969720840454,0.635292649269104,0.2297496497631073,-0.11312481015920639,0.6907080411911011,0.5582631826400757,-0.045089442282915115,0.6604568362236023,0.5507133603096008,-0.10456788539886475,0.6403641104698181,0.6672071218490601,-0.11707073450088501,0.6351088285446167,0.7476949691772461,-0.11100082844495773,0.7332523465156555,0.5926231741905212,-0.05335855111479759,0.6935241222381592,0.6565902829170227,-0.10370436310768127,0.6700937747955322,0.7539215087890625,-0.09730226546525955,0.6595760583877563,0.8074119687080383,-0.0791536346077919,0.7645429372787476,0.6471343636512756,-0.06502458453178406,0.7310343980789185,0.7150692343711853,-0.09245777875185013,0.7042438983917236,0.785144567489624,-0.08580208569765091,0.6887391805648804,0.8206033706665039,-0.07234063744544983,señalar
0.712242066860199,0.8781031966209412,-1.5368249250968802e-07,0.6597756147384644,0.8262887001037598,-0.030986661091446877,0.6144238710403442,0.7543151378631592,-0.05530162900686264,0.5866750478744507,0.692894697189331,-0.08031764626502991,0.6055068969726562,0.6690511107444763,-0.1043788343667984,0.6388369202613831,0.5572119355201721,-0.04086868837475777,0.63168865442276,0.4055941700935364,-0.07838934659957886,0.6307650804519653,0.31151270866394043,-0.09974528104066849,0.6342605948448181,0.22866734862327576,-0.11418798565864563,0.6900344491004944,0.5583416819572449,-0.04535825550556183,0.6596118211746216,0.5499703288078308,-0.10515351593494415,0.6398921608924866,0.6672693490982056,-0.11739751696586609,0.6348791122436523,0.7485198378562927,-0.11104201525449753,0.7326050996780396,0.5923427939414978,-0.05332719907164574,0.6931003332138062,0.655421257019043,-0.10394218564033508,0.6702166199684143,0.7531736493110657,-0.09725157916545868,0.6599920392036438,0.8070889115333557,-0.07881083339452744,0.7641111612319946,0.6464177370071411,-0.06474011391401291,0.7310770153999329,0.7130855917930603,-0.09263363480567932,0.704480767250061,0.7834100723266602,-0.08612286299467087,0.6888403296470642,0.819282054901123,-0.07266635447740555,señalar
0.7123612761497498,0.8777346611022949,-1.7016051856444392e-07,0.6597352027893066,0.8273091316223145,-0.030764028429985046,0.6140905618667603,0.7549234628677368,-0.0548793226480484,0.5860633254051208,0.6936455368995667,-0.07968711853027344,0.6056556105613708,0.6656736731529236,-0.10355821996927261,0.6380643248558044,0.55563884973526,-0.040737513452768326,0.6309353113174438,0.4051964282989502,-0.07896623760461807,0.6297755241394043,0.3105972707271576,-0.10126813501119614,0.6329550743103027,0.22732719779014587,-0.11636057496070862,0.6887668371200562,0.5565750002861023,-0.04521184787154198,0.6586813926696777,0.5497298836708069,-0.10499411076307297,0.6393276453018188,0.6678321957588196,-0.11723791062831879,0.6344349980354309,0.7481216788291931,-0.111025370657444,0.7313863039016724,0.5905150175094604,-0.0532291941344738,0.6926592588424683,0.6511139273643494,-0.10352349281311035,0.6699077486991882,0.7489361763000488,-0.09623263776302338,0.6598528027534485,0.8019673228263855,-0.07754199206829071,0.7631913423538208,0.6447957754135132,-0.06473314762115479,0.7305961847305298,0.7089315056800842,-0.09272052347660065,0.703983724117279,0.7794614434242249,-0.08592721074819565,0.6887940764427185,0.8148614168167114,-0.07220626622438431,señalar
0.7119000554084778,0.8769291043281555,-1.734020287358362e-07,0.658661961555481,0.8255293369293213,-0.030128179118037224,0.6133683323860168,0.753348708152771,-0.053875140845775604,0.5864798426628113,0.6937899589538574,-0.07846588641405106,0.6054517030715942,0.6651918292045593,-0.10215441137552261,0.6372978687286377,0.5538421869277954,-0.04017707705497742,0.6306867599487305,0.40402936935424805,-0.07807926088571548,0.6298139095306396,0.30958178639411926,-0.10020536184310913,0.6330042481422424,0.22664082050323486,-0.115163654088974,0.6882939338684082,0.5548027157783508,-0.04502766579389572,0.6584818363189697,0.5502375960350037,-0.10461906343698502,0.6389683485031128,0.6682155132293701,-0.11702164262533188,0.6338115930557251,0.748380184173584,-0.11102500557899475,0.7309632897377014,0.5889857411384583,-0.053359754383563995,0.6926714777946472,0.6516687273979187,-0.10343188792467117,0.6693877577781677,0.7493242621421814,-0.09636254608631134,0.6585729718208313,0.8021932244300842,-0.07796823233366013,0.7627411484718323,0.643478512763977,-0.0651276558637619,0.7306869626045227,0.7092368602752686,-0.09282484650611877,0.7039273977279663,0.7792249917984009,-0.08601275086402893,0.6882867813110352,0.8140084147453308,-0.07238464057445526,señalar
0.7108335494995117,0.875683605670929,-1.7393536211329774e-07,0.6579771041870117,0.8239699006080627,-0.03029334545135498,0.612930178642273,0.7517130970954895,-0.054353341460227966,0.5858485698699951,0.6914442777633667,-0.07922355830669403,0.604357898235321,0.6645131707191467,-0.10320189595222473,0.636432945728302,0.5527700185775757,-0.040823452174663544,0.6300061345100403,0.4033116102218628,-0.07866517454385757,0.629144012928009,0.3089432418346405,-0.10080055147409439,0.6323416233062744,0.2260531783103943,-0.11585703492164612,0.6875060796737671,0.5532847046852112,-0.045683495700359344,0.6581552624702454,0.5511119365692139,-0.10510445386171341,0.638606071472168,0.6688037514686584,-0.1174936518073082,0.6333127021789551,0.7485988140106201,-0.11164067685604095,0.7303008437156677,0.5876802802085876,-0.053982608020305634,0.6924885511398315,0.6520140171051025,-0.1040179431438446,0.6691336631774902,0.7493905425071716,-0.09710327535867691,0.6581783294677734,0.8019479513168335,-0.07893765717744827,0.7624137997627258,0.6424199938774109,-0.06571858376264572,0.73063725233078,0.709073007106781,-0.0936007872223854,0.7032700777053833,0.779119610786438,-0.08702559024095535,0.6868650913238525,0.8140046000480652,-0.07362233102321625,señalar
0.7105123400688171,0.8749552965164185,-1.760689087859646e-07,0.6577550768852234,0.8235065937042236,-0.030409470200538635,0.6129929423332214,0.7523366808891296,-0.05448742210865021,0.586027204990387,0.6929693222045898,-0.07938341796398163,0.6046074032783508,0.6641191840171814,-0.1033671647310257,0.6359841823577881,0.5525659918785095,-0.040761977434158325,0.6296131610870361,0.4034673571586609,-0.07873526960611343,0.6287925243377686,0.3089829683303833,-0.10098298639059067,0.6319497227668762,0.22600814700126648,-0.11606629192829132,0.6870237588882446,0.5527457594871521,-0.045506756752729416,0.6582072377204895,0.5506255030632019,-0.10505462437868118,0.6388968825340271,0.6685879826545715,-0.11751320213079453,0.6334519982337952,0.7488923072814941,-0.11167597770690918,0.7298958897590637,0.5868874192237854,-0.053725212812423706,0.6928585767745972,0.6514896750450134,-0.10394561290740967,0.6694965362548828,0.7491093277931213,-0.09707684814929962,0.6580524444580078,0.8022991418838501,-0.07888372987508774,0.762188732624054,0.641677737236023,-0.06537368893623352,0.7311394214630127,0.7078965306282043,-0.09347838908433914,0.7035787105560303,0.7779995203018188,-0.08696983754634857,0.686369776725769,0.8133986592292786,-0.07356229424476624,señalar
0.7099639773368835,0.8725247383117676,-1.671756848509176e-07,0.6581991314888,0.8226038813591003,-0.03154657408595085,0.6135138273239136,0.7516964673995972,-0.05618543550372124,0.5857097506523132,0.692703366279602,-0.08141481131315231,0.6044681668281555,0.6624847650527954,-0.1056545153260231,0.6354817748069763,0.5509366393089294,-0.04157622903585434,0.6291875243186951,0.4020301103591919,-0.08016575872898102,0.6284719109535217,0.30740392208099365,-0.10282624512910843,0.6319617033004761,0.22424370050430298,-0.1181395947933197,0.686715841293335,0.5502578020095825,-0.04588255658745766,0.6582178473472595,0.5486419200897217,-0.10615473985671997,0.6387531757354736,0.6672652363777161,-0.1188439205288887,0.6332634091377258,0.7474292516708374,-0.11294045299291611,0.7298442721366882,0.5840895771980286,-0.05378754064440727,0.6929736137390137,0.6490101218223572,-0.10476701706647873,0.6698940396308899,0.7475631237030029,-0.09777669608592987,0.6590543389320374,0.8001867532730103,-0.07922657579183578,0.7623083591461182,0.6385124921798706,-0.06520000100135803,0.7309577465057373,0.7055511474609375,-0.0939548909664154,0.7043823599815369,0.7765610814094543,-0.08741605281829834,0.6887168288230896,0.811389148235321,-0.0737563744187355,señalar
0.7102152109146118,0.8709675073623657,-1.6675411984579114e-07,0.658450722694397,0.8215608596801758,-0.03107524663209915,0.6138488054275513,0.7512983679771423,-0.05553486570715904,0.5856970548629761,0.6924220323562622,-0.08060216158628464,0.6044914722442627,0.6608134508132935,-0.10469377785921097,0.6358096599578857,0.5513331890106201,-0.041439238935709,0.6288752555847168,0.40185216069221497,-0.07983839511871338,0.6281988620758057,0.30725255608558655,-0.10238444060087204,0.6316932439804077,0.2243148684501648,-0.11754627525806427,0.6867086887359619,0.5503531098365784,-0.0456051304936409,0.6584522724151611,0.5472862124443054,-0.1052403375506401,0.6391614675521851,0.6644880175590515,-0.11782649159431458,0.6335605978965759,0.7446067333221436,-0.11197665333747864,0.7296246886253357,0.5835056304931641,-0.05325857922434807,0.6928266882896423,0.6473574638366699,-0.10331878811120987,0.6697617769241333,0.7443486452102661,-0.09629929810762405,0.6587594747543335,0.7970622777938843,-0.07794341444969177,0.76193767786026,0.6371672749519348,-0.06439245492219925,0.7306063771247864,0.7038187980651855,-0.09248780459165573,0.704197347164154,0.7738134860992432,-0.08590756356716156,0.6885431408882141,0.8087701797485352,-0.07231029868125916,señalar
0.7093640565872192,0.8693536520004272,-1.7263121776522894e-07,0.6579083204269409,0.820354163646698,-0.03097568266093731,0.6139271259307861,0.7526206970214844,-0.055491331964731216,0.586128830909729,0.6964964866638184,-0.08071326464414597,0.6048280000686646,0.6603490710258484,-0.10501720011234283,0.6354599595069885,0.5511184930801392,-0.0414620041847229,0.6284374594688416,0.40196579694747925,-0.07982897758483887,0.6281245946884155,0.3073057532310486,-0.1024957150220871,0.6316870450973511,0.2241780161857605,-0.1176905706524849,0.6865449547767639,0.5493805408477783,-0.04565152898430824,0.6583656668663025,0.5481669902801514,-0.10501732677221298,0.6395751237869263,0.6656651496887207,-0.1179056465625763,0.6338862180709839,0.7457981109619141,-0.11247779428958893,0.7297250628471375,0.5820049047470093,-0.053285855799913406,0.6933039426803589,0.64621901512146,-0.10353460162878036,0.6703999638557434,0.7444408535957336,-0.09668121486902237,0.6588340401649475,0.7985928058624268,-0.07850972563028336,0.7623119950294495,0.6354270577430725,-0.0643250122666359,0.7316694259643555,0.7015874981880188,-0.09309042990207672,0.7048583030700684,0.7729853391647339,-0.08659457415342331,0.6878117918968201,0.8100857734680176,-0.07295536994934082,señalar
